"No.","Time","Source","Destination","Protocol","Length","Info","wlan.qos.priority","wlan.fc.type_subtype"
"302982","1116.084043920","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=77, FN=0, Flags=...P...TC","","Null function (No data)"
"302986","1116.141647891","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=78, FN=0, Flags=.......TC","","Null function (No data)"
"302990","1116.223615778","aa:3a:0e:b6:ed:12","IPv4mcast_16","802.11","130","Data, SN=701, FN=0, Flags=.pm...F.C","","Data"
"302991","1116.228060482","aa:3a:0e:b6:ed:12","IPv4mcast_16","802.11","138","Data, SN=702, FN=0, Flags=.pm...F.C","","Data"
"302992","1116.232117037","aa:3a:0e:b6:ed:12","IPv4mcast_fb","802.11","157","Data, SN=703, FN=0, Flags=.p....F.C","","Data"
"302993","1116.271054918","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=79, FN=0, Flags=...P...TC","","Null function (No data)"
"303001","1116.509717425","aa:3a:0e:b6:ed:12","IPv4mcast_16","802.11","143","QoS Data, SN=15, FN=0, Flags=.p.....TC","Network Control (Voice)","QoS Data"
"303003","1116.509747591","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=80, FN=0, Flags=.......TC","","Null function (No data)"
"303018","1116.631781436","aa:3a:0e:b6:ed:12","IPv4mcast_16","802.11","138","Data, SN=713, FN=0, Flags=.pm...F.C","","Data"
"303023","1116.783156721","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=81, FN=0, Flags=...P...TC","","Null function (No data)"
"303025","1116.808285721","aa:3a:0e:b6:ed:12","Broadcast","802.11","142","Probe Request, SN=94, FN=0, Flags=........C, SSID=""James""","","Probe Request"
"303026","1116.811583377","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","218","Probe Response, SN=716, FN=0, Flags=........C, BI=100, SSID=""James""","","Probe Response"
"303030","1116.825686896","aa:3a:0e:b6:ed:12","Broadcast","802.11","142","Probe Request, SN=95, FN=0, Flags=........C, SSID=""James""","","Probe Request"
"303031","1116.825716724","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","218","Probe Response, SN=717, FN=0, Flags=........C, BI=100, SSID=""James""","","Probe Response"
"303038","1116.847178666","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=82, FN=0, Flags=.......TC","","Null function (No data)"
"303040","1116.890354155","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=83, FN=0, Flags=...P...TC","","Null function (No data)"
"303048","1117.128031345","aa:3a:0e:b6:ed:12","IPv4mcast_16","802.11","135","QoS Data, SN=16, FN=0, Flags=.p.....TC","Network Control (Voice)","QoS Data"
"303050","1117.128069517","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=84, FN=0, Flags=.......TC","","Null function (No data)"
"303053","1117.193554244","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=85, FN=0, Flags=...P...TC","","Null function (No data)"
"303056","1117.247364980","aa:3a:0e:b6:ed:12","IPv4mcast_16","802.11","130","Data, SN=731, FN=0, Flags=.pm...F.C","","Data"
"303081","1117.597892128","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=86, FN=0, Flags=.......TC","","Null function (No data)"
"303086","1117.626859963","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","167","QoS Data, SN=143, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"303092","1117.705762215","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=87, FN=0, Flags=...P...TC","","Null function (No data)"
"303097","1117.950005982","aa:3a:0e:b6:ed:12","IPv4mcast_16","802.11","135","QoS Data, SN=17, FN=0, Flags=.p.....TC","Network Control (Voice)","QoS Data"
"303099","1117.950042436","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=88, FN=0, Flags=.......TC","","Null function (No data)"
"303102","1118.012062030","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=89, FN=0, Flags=...P...TC","","Null function (No data)"
"303105","1118.069883370","aa:3a:0e:b6:ed:12","IPv4mcast_16","802.11","130","Data, SN=753, FN=0, Flags=.pm...F.C","","Data"
"303107","1118.073393555","aa:3a:0e:b6:ed:12","IPv4mcast_16","802.11","135","QoS Data, SN=18, FN=0, Flags=.p.....TC","Network Control (Voice)","QoS Data"
"303109","1118.073409142","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=90, FN=0, Flags=.......TC","","Null function (No data)"
"303113","1118.073431740","aa:3a:0e:b6:ed:12","IPv4mcast_7f:ff:fa","802.11","260","QoS Data, SN=144, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"303118","1118.104136826","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","161","QoS Data, SN=145, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"303120","1118.173508609","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=91, FN=0, Flags=...P...TC","","Null function (No data)"
"303124","1118.311781089","aa:3a:0e:b6:ed:12","IPv4mcast_16","802.11","135","QoS Data, SN=19, FN=0, Flags=.p.....TC","Network Control (Voice)","QoS Data"
"303126","1118.311809322","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=92, FN=0, Flags=.......TC","","Null function (No data)"
"303130","1118.363973687","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","1147","QoS Data, SN=146, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"303133","1118.378730515","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=93, FN=0, Flags=...P...TC","","Null function (No data)"
"303137","1118.419714116","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=94, FN=0, Flags=.......TC","","Null function (No data)"
"303143","1118.480128084","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","156","QoS Data, SN=147, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"303150","1118.569906591","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=96, FN=0, Flags=.......TC","","Null function (No data)"
"303155","1118.647896668","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=97, FN=0, Flags=...P...TC","","Null function (No data)"
"303160","1118.777327292","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=98, FN=0, Flags=.......TC","","Null function (No data)"
"303163","1118.832536939","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=99, FN=0, Flags=...P...TC","","Null function (No data)"
"303166","1118.962747432","aa:3a:0e:b6:ed:12","IPv4mcast_16","802.11","130","Data, SN=766, FN=0, Flags=.pm...F.C","","Data"
"303171","1119.124060705","aa:3a:0e:b6:ed:12","IPv4mcast_16","802.11","143","QoS Data, SN=20, FN=0, Flags=.p.....TC","Network Control (Voice)","QoS Data"
"303173","1119.124099338","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=100, FN=0, Flags=.......TC","","Null function (No data)"
"303176","1119.153356270","aa:3a:0e:b6:ed:12","IPv4mcast_7f:ff:fa","802.11","255","Data, SN=769, FN=0, Flags=.pm...F.C","","Data"
"303179","1119.153400758","aa:3a:0e:b6:ed:12","IPv4mcast_fb","802.11","162","QoS Data, SN=148, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"303183","1119.180325262","aa:3a:0e:b6:ed:12","IPv4mcast_16","802.11","130","Data, SN=773, FN=0, Flags=.pm...F.C","","Data"
"303190","1119.243658123","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=101, FN=0, Flags=...P...TC","","Null function (No data)"
"303196","1119.301700555","aa:3a:0e:b6:ed:12","IPv4mcast_16","802.11","143","QoS Data, SN=21, FN=0, Flags=.p.....TC","Network Control (Voice)","QoS Data"
"303198","1119.301718826","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=102, FN=0, Flags=.......TC","","Null function (No data)"
"303202","1119.305471524","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","176","QoS Data, SN=149, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"303206","1119.316008009","aa:3a:0e:b6:ed:12","IPv4mcast_16","802.11","138","Data, SN=785, FN=0, Flags=.pm...F.C","","Data"
"303207","1119.316216939","aa:3a:0e:b6:ed:12","IPv4mcast_fb","802.11","157","Data, SN=786, FN=0, Flags=.pm...F.C","","Data"
"303210","1119.328749934","aa:3a:0e:b6:ed:12","IPv4mcast_16","802.11","138","Data, SN=790, FN=0, Flags=.pm...F.C","","Data"
"303213","1119.445919444","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=103, FN=0, Flags=...P...TC","","Null function (No data)"
"303217","1119.553448340","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=104, FN=0, Flags=.......TC","","Null function (No data)"
"303220","1119.653691309","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=105, FN=0, Flags=...P...TC","","Null function (No data)"
"303223","1119.715661296","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=106, FN=0, Flags=.......TC","","Null function (No data)"
"303232","1120.066081537","aa:3a:0e:b6:ed:12","IPv4mcast_16","802.11","135","QoS Data, SN=22, FN=0, Flags=.p.....TC","Network Control (Voice)","QoS Data"
"303235","1120.066110784","aa:3a:0e:b6:ed:12","IPv4mcast_16","802.11","135","QoS Data, SN=22, FN=0, Flags=.p..R..TC","Network Control (Voice)","QoS Data"
"303238","1120.066125464","aa:3a:0e:b6:ed:12","IPv4mcast_16","802.11","135","QoS Data, SN=22, FN=0, Flags=.p..R..TC","Network Control (Voice)","QoS Data"
"303243","1120.153850330","aa:3a:0e:b6:ed:12","IPv4mcast_16","802.11","130","Data, SN=805, FN=0, Flags=.p....F.C","","Data"
"303247","1120.300118970","aa:3a:0e:b6:ed:12","IPv4mcast_16","802.11","135","QoS Data, SN=23, FN=0, Flags=.p.....TC","Network Control (Voice)","QoS Data"
"303250","1120.329879958","aa:3a:0e:b6:ed:12","IPv4mcast_16","802.11","130","Data, SN=809, FN=0, Flags=.pm...F.C","","Data"
"303261","1120.701259725","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=107, FN=0, Flags=...P...TC","","Null function (No data)"
"303307","1122.941988804","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=108, FN=0, Flags=.......TC","","Null function (No data)"
"303311","1122.945694310","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","175","QoS Data, SN=150, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"303321","1123.341764402","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=109, FN=0, Flags=...P...TC","","Null function (No data)"
"303324","1123.411905930","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=110, FN=0, Flags=.......TC","","Null function (No data)"
"303328","1123.412130042","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","176","QoS Data, SN=151, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"303333","1123.595667637","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=111, FN=0, Flags=...P...TC","","Null function (No data)"
"303508","1132.818704427","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=112, FN=0, Flags=.......TC","","Null function (No data)"
"303516","1132.862338118","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=113, FN=0, Flags=...P...TC","","Null function (No data)"
"303519","1132.915461505","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=114, FN=0, Flags=.......TC","","Null function (No data)"
"303520","1132.915485921","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=114, FN=0, Flags=....R..TC","","Null function (No data)"
"303521","1132.915494448","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=114, FN=0, Flags=....R..TC","","Null function (No data)"
"303524","1132.932020378","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=115, FN=0, Flags=...P...TC","","Null function (No data)"
"303575","1135.584091761","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=116, FN=0, Flags=.......TC","","Null function (No data)"
"303579","1135.605899297","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=117, FN=0, Flags=...P...TC","","Null function (No data)"
"303587","1135.792166761","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=118, FN=0, Flags=.......TC","","Null function (No data)"
"303592","1135.798608335","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","167","QoS Data, SN=152, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"303596","1135.820359711","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=119, FN=0, Flags=...P...TC","","Null function (No data)"
"303605","1136.093762297","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=120, FN=0, Flags=.......TC","","Null function (No data)"
"303612","1136.097757052","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=153, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"303614","1136.118065657","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=121, FN=0, Flags=...P...TC","","Null function (No data)"
"303617","1136.235915617","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=122, FN=0, Flags=.......TC","","Null function (No data)"
"303621","1136.235953517","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","185","QoS Data, SN=154, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"303625","1136.239685502","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","185","QoS Data, SN=154, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"303627","1136.254517441","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=123, FN=0, Flags=...P...TC","","Null function (No data)"
"303632","1136.410648529","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=124, FN=0, Flags=.......TC","","Null function (No data)"
"303639","1136.439634460","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","156","QoS Data, SN=155, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"303644","1136.450466515","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","171","QoS Data, SN=156, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"303646","1136.471458205","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=125, FN=0, Flags=...P...TC","","Null function (No data)"
"303649","1136.501811180","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=126, FN=0, Flags=.......TC","","Null function (No data)"
"303657","1136.520236504","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","1147","QoS Data, SN=157, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"303660","1136.523472438","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","1147","QoS Data, SN=157, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"303662","1136.540601281","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=127, FN=0, Flags=...P...TC","","Null function (No data)"
"303665","1136.606465723","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=128, FN=0, Flags=.......TC","","Null function (No data)"
"303667","1136.625448238","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=129, FN=0, Flags=...P...TC","","Null function (No data)"
"303763","1141.010513177","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=130, FN=0, Flags=.......TC","","Null function (No data)"
"303769","1141.034010888","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=131, FN=0, Flags=...P...TC","","Null function (No data)"
"304044","1150.842374229","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=132, FN=0, Flags=.......TC","","Null function (No data)"
"304049","1150.863989674","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=133, FN=0, Flags=...P...TC","","Null function (No data)"
"305158","1168.194698372","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=134, FN=0, Flags=.......TC","","Null function (No data)"
"305160","1168.194731084","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","120","QoS Data, SN=6, FN=0, Flags=.p.....TC","Voice (Voice)","QoS Data"
"305170","1168.198110651","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","159","QoS Data, SN=158, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"305182","1168.243911556","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=135, FN=0, Flags=.......TC","","Null function (No data)"
"305203","1168.396545382","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=136, FN=0, Flags=...P...TC","","Null function (No data)"
"305279","1169.050412464","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=137, FN=0, Flags=.......TC","","Null function (No data)"
"305285","1169.050659649","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","156","QoS Data, SN=159, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"305296","1169.070754298","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=138, FN=0, Flags=...P...TC","","Null function (No data)"
"305306","1169.088618035","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","155","QoS Data, SN=160, FN=0, Flags=.p.P...TC","Best Effort (Best Effort)","QoS Data"
"305337","1169.374535770","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=139, FN=0, Flags=.......TC","","Null function (No data)"
"305343","1169.378256958","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=161, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"305346","1169.378278066","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=161, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"305350","1169.378299264","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","261","QoS Data, SN=162, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"305353","1169.403772823","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=140, FN=0, Flags=...P...TC","","Null function (No data)"
"305358","1169.407275124","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=163, FN=0, Flags=.p.P...TC","Best Effort (Best Effort)","QoS Data"
"305362","1169.414915220","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","155","QoS Data, SN=164, FN=0, Flags=.p.P...TC","Best Effort (Best Effort)","QoS Data"
"305380","1169.584202448","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=141, FN=0, Flags=.......TC","","Null function (No data)"
"305384","1169.603562172","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=142, FN=0, Flags=...P...TC","","Null function (No data)"
"305392","1169.729510198","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=143, FN=0, Flags=.......TC","","Null function (No data)"
"305394","1169.750612788","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=144, FN=0, Flags=...P...TC","","Null function (No data)"
"305546","1174.238455463","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=145, FN=0, Flags=.......TC","","Null function (No data)"
"305550","1174.244769646","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","120","QoS Data, SN=7, FN=0, Flags=.p.....TC","Voice (Voice)","QoS Data"
"305553","1174.264797903","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=146, FN=0, Flags=...P...TC","","Null function (No data)"
"305556","1174.290524626","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=147, FN=0, Flags=.......TC","","Null function (No data)"
"305558","1174.311959111","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=148, FN=0, Flags=...P...TC","","Null function (No data)"
"305992","1190.793002415","aa:3a:0e:b6:ed:12","Broadcast","802.11","142","Probe Request, SN=137, FN=0, Flags=........C, SSID=""James""","","Probe Request"
"305993","1190.806966944","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","218","Probe Response, SN=1922, FN=0, Flags=........C, BI=100, SSID=""James""","","Probe Response"
