"No.","Time","Source","Destination","Protocol","Length","Info","wlan.qos.priority","wlan.fc.type_subtype"
"40349","588.958184874","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","182","QoS Data, SN=1005, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"40353","588.960909390","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","397","QoS Data, SN=1006, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"40357","588.960963790","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","275","QoS Data, SN=1007, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"40361","588.961009856","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","416","QoS Data, SN=1008, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"40377","588.964327344","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","316","QoS Data, SN=1009, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"40381","588.964420727","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","316","QoS Data, SN=1009, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"40416","588.977427563","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","562","QoS Data, SN=1010, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"40424","588.980599441","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1011, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"40431","588.980661802","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1012, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"40433","588.980679706","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1013, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"40438","588.980719799","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1014, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"40446","588.987137690","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1015, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"40451","588.990470008","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1016, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"40457","589.002873919","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","155","QoS Data, SN=1017, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"40463","589.006280565","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1018, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"40472","589.006398001","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1019, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"40477","589.009825203","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1020, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"40478","589.009862770","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","227","QoS Data, SN=1021, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"40480","589.009895999","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1022, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"40484","589.009945874","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1023, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"40511","589.022797689","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","158","QoS Data, SN=1024, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"40513","589.022822637","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","245","QoS Data, SN=1025, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"40522","589.026132549","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","615","QoS Data, SN=1026, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"40524","589.026189348","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","223","QoS Data, SN=1027, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"40525","589.026203244","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","214","QoS Data, SN=1028, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"40529","589.026252317","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","220","QoS Data, SN=1029, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"40551","589.048103132","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1030, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"40553","589.048136829","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","178","QoS Data, SN=1031, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"40557","589.050872541","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","155","QoS Data, SN=1032, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"40590","589.065300050","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1033, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"40596","589.065402528","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1034, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"40601","589.065463386","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1035, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"40622","589.091138446","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1036, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"40632","589.091260474","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1037, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"40636","589.096005240","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1038, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"40659","589.148175715","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","350","QoS Data, SN=1039, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"40695","589.179101340","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1040, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"40733","589.264523700","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=2029, FN=0, Flags=...P...TC","","Null function (No data)"
"40761","589.314543339","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","446","QoS Data, SN=1041, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"40818","589.343090579","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1042, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"40851","589.387773052","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","75","Action, SN=4019, FN=0, Flags=........C, Dialog Token=11","","Action"
"40853","589.391022281","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","75","Action, SN=2031, FN=0, Flags=........C, Dialog Token=11","","Action"
"40923","589.615922112","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=2032, FN=0, Flags=...P...TC","","Null function (No data)"
"40947","589.643980743","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=2033, FN=0, Flags=.......TC","","Null function (No data)"
"41113","589.790659425","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=2034, FN=0, Flags=...P...TC","","Null function (No data)"
"41171","589.836007488","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=2035, FN=0, Flags=.......TC","","Null function (No data)"
"41578","590.084856427","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=2036, FN=0, Flags=...P...TC","","Null function (No data)"
"41676","590.206529807","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=2037, FN=0, Flags=.......TC","","Null function (No data)"
"41677","590.206572313","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=2037, FN=0, Flags=....R..TC","","Null function (No data)"
"41681","590.210406755","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1043, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"41682","590.210427197","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","157","QoS Data, SN=1044, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"41683","590.210440193","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","157","QoS Data, SN=1045, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"41717","590.258869765","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","155","QoS Data, SN=1046, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"41743","590.294034800","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1047, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"41747","590.294119850","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","664","QoS Data, SN=1048, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"41768","590.312207110","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1049, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"41772","590.312262851","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1050, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"41776","590.318669037","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","316","QoS Data, SN=1051, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"41784","590.325397506","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","458","QoS Data, SN=1052, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"41788","590.325453198","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","268","QoS Data, SN=1053, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"41792","590.332343963","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","267","QoS Data, SN=1054, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"41799","590.336168631","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1055, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"41832","590.366378231","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1056, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"41834","590.366404477","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1057, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"41847","590.372705889","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1058, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"41851","590.380809446","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","155","QoS Data, SN=1059, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"41859","590.394264674","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","155","QoS Data, SN=1060, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"41876","590.411432201","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","227","QoS Data, SN=1061, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"41878","590.411452498","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","245","QoS Data, SN=1062, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"41882","590.414638286","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","767","QoS Data, SN=1063, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"41892","590.414685225","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1064, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"41894","590.414689519","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","158","QoS Data, SN=1065, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"41898","590.414698261","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","664","QoS Data, SN=1066, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"41914","590.445533857","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","155","QoS Data, SN=1067, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"41921","590.448720439","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1068, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"41923","590.448734215","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1069, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"41927","590.448749699","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1070, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"41928","590.448753894","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1071, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"41929","590.448759022","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1072, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"41933","590.452037503","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","178","QoS Data, SN=1073, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"41934","590.452046536","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","182","QoS Data, SN=1074, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"41938","590.455976221","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","269","QoS Data, SN=1075, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"41942","590.487960343","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","153","QoS Data, SN=1076, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"41951","590.491168034","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1077, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"41955","590.491226810","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1078, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"41959","590.494474406","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","227","QoS Data, SN=1079, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"41963","590.494529512","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","245","QoS Data, SN=1080, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"41967","590.494578990","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","863","QoS Data, SN=1081, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"41986","590.517965536","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1082, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"41987","590.517985379","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","158","QoS Data, SN=1083, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"41991","590.518038359","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1084, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"41996","590.518095175","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1085, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"42000","590.518140906","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","178","QoS Data, SN=1086, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"42005","590.524003623","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1087, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"42010","590.524070959","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1088, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"42016","590.532789923","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1089, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"42018","590.532823793","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1090, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"42022","590.532871260","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1091, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"42027","590.536558134","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1092, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"42043","590.549088655","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1093, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"42045","590.549116981","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1094, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"42049","590.549163725","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","155","QoS Data, SN=1095, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"42056","590.560628777","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","402","QoS Data, SN=1097, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"42060","590.560687308","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","631","QoS Data, SN=1098, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"42064","590.570891152","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","161","QoS Data, SN=1099, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"42066","590.570925305","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","161","QoS Data, SN=1100, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"42075","590.574556621","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","286","QoS Data, SN=1101, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"42077","590.574590136","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","159","QoS Data, SN=1102, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"42086","590.574695436","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","159","QoS Data, SN=1103, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"42088","590.574724456","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1104, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"42093","590.577883399","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1105, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"42098","590.577948951","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","160","QoS Data, SN=1106, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"42100","590.577975044","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1107, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"42104","590.580654577","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","160","QoS Data, SN=1108, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"42105","590.580674599","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1109, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"42111","590.587788516","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1110, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"42119","590.590567008","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1111, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"42121","590.590601520","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1112, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"42138","590.590799426","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1113, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"42139","590.590816092","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1114, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"42140","590.590828292","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1115, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"42141","590.590840440","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1116, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"42143","590.593880362","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1117, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"42174","590.610602415","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1118, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"42175","590.610622369","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","155","QoS Data, SN=1119, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"42182","590.616636895","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1120, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"42186","590.616697988","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","680","QoS Data, SN=1121, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"42190","590.619964522","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","281","QoS Data, SN=1122, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"42194","590.620021445","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","280","QoS Data, SN=1123, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"42198","590.620068661","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","282","QoS Data, SN=1124, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"42202","590.620119582","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","288","QoS Data, SN=1125, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"42206","590.623274644","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","283","QoS Data, SN=1126, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"42210","590.626468586","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","281","QoS Data, SN=1127, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"42217","590.633016337","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","282","QoS Data, SN=1128, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
