"No.","Time","Source","Destination","Protocol","Length","Info"
"10529","99.174390018","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1451, FN=0, Flags=...P...TC"
"10530","99.185003073","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1452, FN=0, Flags=.......TC"
"10531","99.219383494","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1453, FN=0, Flags=...P...TC"
"10532","99.229883124","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1454, FN=0, Flags=.......TC"
"10533","99.264394105","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1455, FN=0, Flags=...P...TC"
"10534","99.274800779","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1456, FN=0, Flags=.......TC"
"10535","99.309488799","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1457, FN=0, Flags=...P...TC"
"10536","99.369817335","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1458, FN=0, Flags=.......TC"
"10537","99.404814463","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1459, FN=0, Flags=...P...TC"
"10538","99.416302075","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1460, FN=0, Flags=.......TC"
"10539","99.445728493","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1461, FN=0, Flags=...P...TC"
"10540","99.500951850","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1463, FN=0, Flags=...P...TC"
"10541","99.515312716","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1464, FN=0, Flags=.......TC"
"10542","99.547618060","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1465, FN=0, Flags=...P...TC"
"10543","99.563329459","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1466, FN=0, Flags=.......TC"
"10544","99.595606263","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1467, FN=0, Flags=...P...TC"
"10545","99.608841165","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1468, FN=0, Flags=.......TC"
"10546","99.643437600","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1469, FN=0, Flags=...P...TC"
"10547","99.656294155","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1470, FN=0, Flags=.......TC"
"10548","99.690855135","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1471, FN=0, Flags=...P...TC"
"10549","99.703543290","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1472, FN=0, Flags=.......TC"
"10550","99.739242211","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1473, FN=0, Flags=...P...TC"
"10551","99.751356420","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1474, FN=0, Flags=.......TC"
"10552","99.783201151","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1475, FN=0, Flags=...P...TC"
"10553","99.793746363","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1476, FN=0, Flags=.......TC"
"10554","99.828140701","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1477, FN=0, Flags=...P...TC"
"10555","99.877763191","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1478, FN=0, Flags=.......TC"
"10556","99.910687212","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1479, FN=0, Flags=...P...TC"
"10557","99.926131522","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1480, FN=0, Flags=.......TC"
"10558","99.958609480","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1481, FN=0, Flags=...P...TC"
"10559","99.974876033","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1482, FN=0, Flags=.......TC"
"10560","100.011126773","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1483, FN=0, Flags=...P...TC"
"10561","100.023934588","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1484, FN=0, Flags=.......TC"
"10562","100.058574352","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1485, FN=0, Flags=...P...TC"
"10563","100.066150948","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1486, FN=0, Flags=.......TC"
"10564","100.101167020","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1487, FN=0, Flags=...P...TC"
"10565","100.116246609","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1488, FN=0, Flags=.......TC"
"10566","100.141506543","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1489, FN=0, Flags=...P...TC"
"10567","100.188274092","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1490, FN=0, Flags=.......TC"
"10568","100.213071138","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1491, FN=0, Flags=...P...TC"
"10569","100.228641573","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1492, FN=0, Flags=.......TC"
"10570","100.263782364","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1493, FN=0, Flags=...P...TC"
"10571","100.273559608","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1494, FN=0, Flags=.......TC"
"10572","100.310793344","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1495, FN=0, Flags=...P...TC"
"10573","100.323540044","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1496, FN=0, Flags=.......TC"
"10574","100.359090052","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1497, FN=0, Flags=...P...TC"
"10575","100.370652522","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1498, FN=0, Flags=.......TC"
"10576","100.403170771","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1499, FN=0, Flags=...P...TC"
"10577","100.420873224","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1500, FN=0, Flags=.......TC"
