"No.","Time","Source","Destination","Protocol","Length","Info"
"116","1.147487170","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","170","QoS Data, SN=148, FN=0, Flags=.p.....TC"
"117","1.158976190","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=387, FN=0, Flags=...P...TC"
"118","1.162186026","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=387, FN=0, Flags=...PR..TC"
"119","1.162199850","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=387, FN=0, Flags=...PR..TC"
"120","1.162204849","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=387, FN=0, Flags=...PR..TC"
"121","1.162209278","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=387, FN=0, Flags=...PR..TC"
"122","1.162213303","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=387, FN=0, Flags=...PR..TC"
"123","1.312230671","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=388, FN=0, Flags=.......TC"
"124","1.312284002","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=388, FN=0, Flags=....R..TC"
"125","1.315919656","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=388, FN=0, Flags=....R..TC"
"126","1.315949561","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=388, FN=0, Flags=....R..TC"
"127","1.325642036","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=389, FN=0, Flags=....R..TC"
"128","1.365510913","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=390, FN=0, Flags=...P...TC"
"129","1.407774867","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=391, FN=0, Flags=....R..TC"
"130","1.434573908","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","154","QoS Data, SN=149, FN=0, Flags=.p..R..TC"
"131","1.444484594","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","154","QoS Data, SN=149, FN=0, Flags=.p..R..TC"
"132","1.450970514","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","158","QoS Data, SN=150, FN=0, Flags=.p.....TC"
"133","1.450993239","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","171","QoS Data, SN=151, FN=0, Flags=.p.....TC"
"134","1.451015582","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","171","QoS Data, SN=152, FN=0, Flags=.p.....TC"
"135","1.451039353","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","171","QoS Data, SN=153, FN=0, Flags=.p.....TC"
"136","1.462115083","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=392, FN=0, Flags=...P...TC"
"137","1.465407723","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=392, FN=0, Flags=...PR..TC"
"138","1.465417323","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=392, FN=0, Flags=...PR..TC"
"139","1.499986050","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=393, FN=0, Flags=.......TC"
"140","1.499998309","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=393, FN=0, Flags=....R..TC"
"141","1.500007647","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=393, FN=0, Flags=....R..TC"
